-1.38971,53.37322,"Sheffield Supercentre - Handsworth Road, Sheffield >441142635000"
-1.77887,53.8323,"Shipley - Manor Lane, Shipley >441274589399"
0.78073,51.5393,"Shoeburyness - North Shoebury Road, Southend-On-Sea >441702294121"
-2.74053,52.70353,"Shrewsbury - Old Potts Way, Shewsbury >441743276800"
-1.49385,52.8771,"Sinfin - Sinfin Shopping Centre, Arleston Lane >441332777200"
0.73931,51.35137,"Sittingbourne - Mill Way, Trinity Trading Estate >441795420186"
-2.77282,53.55192,"Skelmersdale - Ingram Road, Lancs >441695558980"
-0.63043,51.50759,"Slough - Telford Drive, Slough >441753524017"
-1.84264,52.46417,"Small Heath - Coventry Road, West Midlands >441217667374"
-1.40661,50.9051,"Southampton - The Marlands, Western Esplanade, Hampshire >442380229997"
0.71287,51.53799,"Southend - 127 High Street, Southend >441702220700"
-0.13123,51.63426,"Southgate Circus - 131 Chase Side, London >442088829881"
-2.99821,53.64635,"Southport - Central 12 Shopping Park, Derby Road, Southport >441704502250"
-1.43162,54.9991,"South Shields - 25 Ocean Road, South Shields >441914563062"
0.61747,51.64351,"South W Ferrers - Queen Elizabeth Square, Chelmsford >441245321888"
-1.59436,54.7016,"Spennymoor - St Andrews Lane, Spennymoor >441388420249"
-2.10836,52.80569,"Stafford - Queensway, Stafford >441785782000"
-1.70134,54.86788,"Stanley - Front Street, Stanley >441207235721"
-4.77357,50.33574,"St Austell - Cromwell Road, Austell >441726223800"
-0.19954,51.89677,"Stevenage - Monkswood Way, Stevenage >441438744800"
-2.74495,53.45452,"St Helens - Kirkland Street, St Helens >441744454402"
-3.45058,56.06464,"St Leonards - St Leonards Street, Dunfermline >441383731991"
-2.15649,53.41255,"Stockport - Warren Street, Stockport >441614299599"
-1.28512,54.5719,"Stockton - Portrack Lane, Cleveland >441642607972"
0.99525,52.18743,"Stowmarket - Meadow Centre, Wilks Way, Stowmarket, Suffolk >441449675396"
-1.37324,54.88111,"Sunderland - Leechmere Road Industrial Esta, Grangetown >441915652222"
-0.19529,51.3679,"Sutton - St. Nicholas Way, Surrey >442087702300"
-1.26251,53.12758,"Sutton in Ashfield - Priestic Road, Sutton-In-Ashfield >441623516222"
0.17467,51.39704,"Swanley - London Road, Swanley, Kent >441322668526"
